text,claim_EN,label,vaccine_type,is_covid,source,url
Учир нь вакцин нь таныг коронавирусээр өвдөхөөс хамгаална.,Because the vaccine protects you from getting coronavirus.,0,COVID,1,itoim.mn,https://itoim.mn/article/nMbce/26444
Япон Улсын Засгийн газрын буцалтгүй тусламжаар Монгол Улсад 1.3 сая хүнд шаардлагатай вакцин нийлүүлэхээр болсон.,"Through a grant from the Japanese government, vaccine needed for 1.3 million people will be supplied to Mongolia.",0,COVID,1,itoim.mn,https://itoim.mn/article/eKO7R/26338
Энэхүү буцалтгүй тусламжид вакцины “хүйтэн хэлхээ”-г бүрдүүлэх тоног төхөөрөмж багтаж байгаа.,This grant includes equipment to establish the vaccine 'cold chain'.,0,COVID,1,itoim.mn,https://itoim.mn/article/eKO7R/26338
"АНУ-ын Өвчний хяналт, урьдчилан сэргийлэх төвийн эрдэмтэд ""COVID-19""-ийн эсрэг вакцинд хамрагдсан дархлаатай эхээс төрсөн хүүхэд коронавирусээр хүндээр өвчлөхөөс сэргийлдэг гэх судалгааг танилцууллаа.",Scientists from the US CDC presented a study showing that children born to mothers vaccinated against COVID-19 are protected from severe coronavirus illness.,0,COVID,1,iToim.mn,https://itoim.mn/article/JQQv6/31833
Нэг өвчтөн улаанбурхан вакцингүй орчинд эргэн тойрныхоо 90 хувь хүртэлх хүнийг халдварлуулж чадах хэмжээний хор хөнөөлтэй мөн хоёр тун вакцин 90 хувиас дээш хамгаалалт үзүүлдэг,"One measles patient can infect up to 90% of unvaccinated people around them, and two doses of the vaccine provide over 90% protection.",0,measles,0,iToim.mn,https://itoim.mn/a/2025/07/31/world/ddm
"Дэлхий даяарх хүүхдүүдийн вакцинд хамрагдах түвшин зогсонги байдалд орж, бүр буурч эхэлснээр сая сая хүүхэд үхлийн аюултай өвчнөөр өвчлөх эрсдэлтэй болсон тухай томоохон судалгаа харуулжээ.","A major study showed that childhood vaccination rates worldwide have stagnated and even begun to decline, putting millions of children at risk of deadly diseases.",0,childhood,0,iToim.mn,https://itoim.mn/a/2025/06/25/world/fpm
Харамсалтай нь эндэгдэл бүртгэгдсэн тохиолдлуудын дийлэнх нь вакцины насанд хүрээгүй буюу улаанбурханы дархлаажуулалтад хамрагдаж амжаагүй хүүхдүүд байна.,"Unfortunately, the majority of recorded deaths were children below vaccination age or who had not yet received the measles immunisation.",0,measles,0,iToim.mn,https://itoim.mn/a/2025/06/23/healthy-mongolia/jqi
улаанбурхан өвчний вакциныг есөн сартайд нь мөн хоёр настайд нь хийдэг. Вакцины дархлаажуулалт ойролцоогоор 15 жилийн хугацаанд тухайн өвчнөөс хамгаалж байдаг.,The measles vaccine is given at nine months and again at two years of age. The vaccine's immunity protects against the disease for approximately 15 years.,0,measles,0,iToim.mn,https://itoim.mn/a/2025/03/12/healthy-mongolia/pfl
"Ковид-19-ийн эсрэг вакциныг халдвараас урьдчилан сэргийлэх гар угаах, амны хаалт зүүх, бусдаас зай барих зэрэг дэглэмтэй хослуулан хэрэглэвэл цар тахлыг ялах маш чухал зэвсэг болж чадна хэмээн ДЭМБ-ын Монгол Улс дахь Суурин төлөөлөгч Др Сергей Диордица хэллээ","WHO Representative in Mongolia Dr Sergey Diorditsa said that when combined with preventive measures such as handwashing, mask-wearing and physical distancing, the COVID-19 vaccine can be an important weapon to overcome the pandemic.",0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://mongolia.un.org/mn/116082
"Pfizer, Moderna вакцинуудын messenger mRNA дээр суурилсан зургаадугаар шатны туршилтуудын дүнгээс харвал 95 хувийн үр дүнтэй гэсэн судалгааны бүтээл гарсан",Research showed that phase 3 trials of the mRNA-based Pfizer and Moderna vaccines found them to be 95% effective.,0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://ikon.mn/opinion/24xn
"Вакцин нь танд Коронавирус халдаахгүй, гэхдээ танд ямарваа нэгэн зовиур илэрч болно. Та тарилга хийлгэсэнээс 1-2 хоног бага зэрэг сульдсан, ханиад хүрсэн мэт санагдаж болох нь ердийн үзэгдэл. Энэ бол вакцин таны биеийг коронавирустай тэмцэхийг зааж байгаа гэсэн үг юм","The vaccine will not give you coronavirus, but you may experience some discomfort. Feeling slightly weak or like you have a cold for 1-2 days after the injection is normal. This means the vaccine is teaching your body to fight coronavirus.",0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://notts.icb.nhs.uk/wp-content/uploads/2021/03/NCC-Vaccine-Easy-Read-Mongolian-V2.pdf
COVID-19 вакцин нь хүүхдийг COVID-19 халдвар авч ноцтой байдал үүсэхээс урьдчилан сэргийлнэ,The COVID-19 vaccine prevents children from getting COVID-19 infection and developing serious illness.,0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://www.health.gov.au/sites/default/files/documents/2022/09/6-5-moderna-covid-19_4.pdf
Moderna COVID-19 вакцин нь COVID-19-р өвчлүүлэх аливаа амьд вирус агуулдаггүй.,The Moderna COVID-19 vaccine contains no live virus that could cause COVID-19.,0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://www.health.gov.au/sites/default/files/documents/2022/09/6-5-moderna-covid-19_4.pdf
Moderna COVID-19 вакцины эмнэл зүйн туршилтаар уг вакцин нь Хүүхдэд Омикрон хувилбарын эсрэг тодорхой хэмжээний хамгаалалт үүсгэж байгаа нь батлагдсан.,Clinical trials of the Moderna COVID-19 vaccine confirmed that it provides a certain level of protection against the Omicron variant in children.,0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://www.health.gov.au/sites/default/files/documents/2022/09/6-5-moderna-covid-19_4.pdf
Эмнэл зүйн туршилтын үеэр вакцин хийлгэсэн хүүхдүүд COVID-19 халдвар авах магадлал вакцин хийлгээгүй хүүхдүүдээс 35%-52%-р бага байсан байна.,"During clinical trials, vaccinated children were 35%-52% less likely to catch COVID-19 than unvaccinated children.",0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://www.health.gov.au/sites/default/files/documents/2022/09/6-5-moderna-covid-19_4.pdf
"Вакцин хийлгэсний дараа ч таны хүүхэд COVID-19-ийн халдвар авах магадлалтай. Гэвч баримтаас харахад вакцин хийлгэсэн хүмүүс COVID-19-ийн улмаас хүндээр өвчлөх, эсвэл эмнэлэгт хэвтэх шаардлагагүй байна.","Even after vaccination your child may still catch COVID-19. However, evidence shows that vaccinated people do not become severely ill or need hospitalisation due to COVID-19.",0,COVID,1,Official (WHO/NHS/Aus Health/ikon),https://www.health.gov.au/sites/default/files/documents/2022/09/6-5-moderna-covid-19_4.pdf
"ДЭМБ-аас зөвшөөрөгдсөн КОВИД-19-ийн эсрэг вакцинууд нь аюулгүй бөгөөд халдварын улмаас хүндээр өвдөх, нас барахаас хамгаалах өндөр үр дүнтэй болох нь батлагдсан",WHO-approved COVID-19 vaccines have been proven to be safe and highly effective at protecting against severe illness and death from infection.,0,COVID,1,UNICEF Mongolia,https://www.unicef.org/mongolia/mn/story/covid-19-and-holidays-how-reduce-your-risk
Ямар ч вакцин 100 хувь хамгаалахгүй тул вакцин хийлгэсэн ч өөрийгөө болон бусдыг хамгаалахын тулд урьдчилан сэргийлэх арга хэмжээг үргэлжлүүлэн мөрдөх нь чухал юм,"No vaccine is 100% protective, so even after vaccination it is important to continue following preventive measures to protect yourself and others.",0,COVID,1,UNICEF Mongolia,https://www.unicef.org/mongolia/mn/story/covid-19-and-holidays-how-reduce-your-risk
